ID_Pago;Fecha_Pago;ID_Contrato;Importe_Pagado;Estado_Pago;Dias_Retraso;Metodo_Pago;version_sistema;usuario_carga
PG00947;2024-10-05;CT0061;1440;Tarde;22;Bizum;v3.2.1;import_batch
PG00948;2024-11-05;CT0061;1440;Pagado;0;BIZUM;v3.2.1;sistema_auto
PG00949;2024-12-05;CT0061;1440;Pdo.;0;BIZUM;v3.1.8;import_batch
PG00950;2025-01-05;CT0061;1440;Pagado;0;Domic.;v3.2.0;import_batch
PG00951;2025-02-05;CT0061;1440;P;0;EFECTIVO;v3.1.8;jgarcia
PG00952;2025-03-05;CT0061;1440;Ok;0;Bizum;v3.2.1;mlopez
PG00953;2025-02-05;CT0062;1860;P;0;Transferencia;v3.1.8;sistema_auto
PG00954;2025-03-05;CT0062;1860;PAG;0;BIZUM;v3.2.1;mlopez
PG00955;2025-04-05;CT0062;1860;PAGADO;0;Transf.;v3.2.0;sistema_auto
PG00956;2025-05-05;ct-0062;1860;Al corriente;0;bizum;v3.1.8;mlopez
PG00957;2025-06-05;CT0062;1860;RET;30;BZM;v3.2.1;mlopez
PG00958;2025-07-05;CT0062;1860;Pdo.;0;efectivo;v3.1.8;mlopez
PG00959;2025-08-05;CT0062;1860;PAGADO;0;Recibo;v3.2.1;sistema_auto
PG00960;2025-09-05;CT0062;1860;OK;0;Metalico;v3.1.8;mlopez
PG00961;2025-10-05;CT0062;1860;Pdo.;0;TRF;v3.1.8;sistema_auto
PG00962;2025-11-05;CT0062;1860;pagado;0;Bizum;v3.2.1;mlopez
PG00963;2025-12-05;CT0062;1860;Cobrado;0;Domiciliacion;v3.1.8;jgarcia
PG00964;2022-07-05;CT-0063;720;PAG;0;Domiciliacion;v3.2.0;import_batch
PG00965;2022-08-05;CT0063;720;Ok;0;Efectivo;v3.2.1;mlopez
PG00966;2022-09-05;CT0063;0;Moroso;63;Transferencia;v3.1.8;mlopez
PG00967;2022-10-05;CT0063;720;P;0;Bizum;v3.2.0;mlopez
PG00968;2022-11-05;CT0063;720;Pagado;0;TRF;v3.1.8;sistema_auto
PG00969;2022-12-05;CT0063;720;Pdo.;0;BIZUM;v3.1.8;sistema_auto
PG00970;2023-01-05;CT0063;720;Cobrado;0;DOMICILIACION;v3.2.1;admin
PG00971;2023-02-05;CT0063;720;Pagado;0;Bizum;v3.1.8;jgarcia
PG00972;2023-03-05;CT0063;720;OK;0;BIZUM;v3.2.0;sistema_auto
PG00973;2023-04-05;CT0063;720;Pagado;0;DOM;v3.2.1;admin
PG00974;2023-05-05;ct0063;720;Pagado;0;Domiciliacion;v3.1.8;admin
PG00975;2023-06-05;CT0063;720;Al corriente;0;DOMICILIACION;v3.1.8;jgarcia
PG00976;2023-07-05;CT0063;720;Atrasado;11;Domiciliacion;v3.2.0;jgarcia
PG00977;2023-08-05;CT0063;720;Al corriente;0;Recibo;v3.2.0;admin
PG00978;2023-09-05;CT0063;720;PAG;0;bizum;v3.1.8;import_batch
PG00979;2023-10-05;CT0063;720;OK;0;Transf.;v3.2.0;jgarcia
PG00980;2023-11-05;CT0063;720;PAGADO;0;TRANSF;v3.2.1;mlopez
PG00981;2023-12-05;CT0063;720;PAG;0;Metalico;v3.1.8;import_batch
PG00982;2024-01-05;CT0063;720;PAG;0;TRF;v3.1.8;mlopez
PG00983;2024-02-05;CT0063;720;Pdo.;0;bizum;v3.2.1;jgarcia
PG00984;2024-03-05;CT0063;720;Pagado;0;Efectivo;v3.2.0;mlopez
PG00985;2024-04-05;CT0063;720;RETRASO;23;Bizum;v3.2.1;mlopez
PG00986;2024-05-05;CT0063;720;Ok;0;BIZUM;v3.2.1;import_batch
PG00987;2024-06-05;CT0063;720;PAGADO;0;Dom.;v3.2.0;admin
PG00988;2024-07-05;CT0063;720;PAG;0;EFECTIVO;v3.1.8;import_batch
PG00989;2024-08-05;CT0063;720;Ok;0;Transf;v3.2.1;jgarcia
PG00990;2024-09-05;CT0063;720;Al corriente;0;efectivo;v3.2.1;mlopez
PG00991;2024-10-05;CT0063;720;RET;29;DOM;v3.1.8;mlopez
PG00992;2024-11-05;CT0063;720;P;0;transferencia;v3.1.8;mlopez
PG00993;2024-12-05;CT0063;720;OK;0;EFECTIVO;v3.1.8;mlopez
PG00994;2025-01-05;CT0063;720;Pagado;0;Transf.;v3.1.8;admin
PG00995;2025-02-05;CT0063;720;Pagado;0;Domiciliacion;v3.2.0;import_batch
PG00996;2025-03-05;CT0063;720;P;0;transferencia;v3.1.8;mlopez
PG00997;2025-04-05;CT0063;720;OK;0;BIZUM;v3.2.1;mlopez
PG00998;2025-05-05;CT0063;720;pagado;999;BZM;v3.1.8;jgarcia
PG00999;2025-06-05;CT0063;720;P;0;Cash;v3.2.1;jgarcia
PG01000;2025-05-05;CT0064;N/A;IMPAGADO;51;Bizum;v3.2.0;admin
PG01001;2025-06-05;CT 0064;2390;PAG;0;Efectivo;v3.1.8;admin
PG01002;2025-07-05;CT0064;2390;Pagado;0;BZM;v3.1.8;sistema_auto
PG01003;2025-08-05;CT0064;2390;Pagado;0;Metalico;v3.2.0;jgarcia
PG01004;2025-09-05;CT0064;2390;Al corriente;0;Domiciliacion;v3.2.0;mlopez
PG01005;2025-10-05;CT 0064;2390;Al corriente;??;Domiciliación;v3.2.1;sistema_auto
PG01006;2025-11-05;CT0064;2390;Al corriente;0;BZM;v3.2.1;jgarcia
PG01007;2025-12-05;CT 0064;2390;P;0;EFECTIVO;v3.2.1;admin
PG01008;2025-08-05;CT 0065;2010;retraso;11;DOMICILIACION;v3.2.1;jgarcia
PG01009;2025-09-05;CT0065;2010;Ok;0;Dom.;v3.1.8;sistema_auto
PG01010;2025-10-05;CT0065;2010;P;0;Transferencia;v3.1.8;sistema_auto
PG01011;2025-11-05;CT0065;2010;Ok;0;Efectivo;v3.2.1;jgarcia
PG01012;2025-12-05;CT0065;2010;Ok;0;BZM;v3.1.8;admin
PG01013;2025-06-05;CT0066;3040;Cobrado;0;BZM;v3.2.1;mlopez
PG01014;2025-07-05;CT0066;3040;PAGADO;0;Transferencia;v3.1.8;import_batch
PG01015;2025-08-05;CT0066;3040;Pagado;0;Domiciliación;v3.2.0;jgarcia
PG01016;2025-09-05;CT0066;3040;Ok;0;BZM;v3.1.8;jgarcia
PG01017;2025-10-05;CT0066;3040;PAGADO;0;TRANSFERENCIA;v3.2.0;sistema_auto
PG01018;2025-11-05;CT-0066;3040;PAG;0;bizum;v3.1.8;jgarcia
PG01019;2025-12-05;CT0066;3040;P;0;BZM;v3.2.0;jgarcia
PG01020;2024-09-05;CT0067;1620;Cobrado;0;bizum;v3.2.1;admin
PG01021;2024-10-05;CT0067;1620;PAG;0;Metalico;v3.2.1;mlopez
PG01022;2024-11-05;CT0067;1620;Ok;0;Domiciliación;v3.2.0;admin
PG01023;2024-12-05;CT0067;1620;OK;0;Recibo;v3.2.0;jgarcia
PG01024;2025-01-05;CT0067;;Moroso;48;BZM;v3.2.0;import_batch
PG01025;2025-02-05;CT0067;1620;Ok;0;EFECTIVO;v3.2.0;mlopez
PG01026;2025-03-05;CT0067;1620;OK;999;efectivo;v3.1.8;jgarcia
PG01027;2025-04-05;CT0067;1620;retraso;17;Bizum;v3.2.1;mlopez
PG01028;2025-05-05;CT0067;1620;P;0;Domiciliación;v3.1.8;sistema_auto
PG01029;2025-06-05;CT0067;1620;Fuera de plazo;25;bizum;v3.2.0;import_batch
PG01030;2025-07-05;CT0067;1620;Pdo.;0;Cash;v3.1.8;sistema_auto
PG01031;2025-08-05;CT0067;1620;PAGADO;0;TRF;v3.2.0;admin
PG01032;2024-05-05;CT0068;1470;PAGADO;0;BIZUM;v3.2.1;admin
PG01033;2024-06-05;CT0068;1470;Cobrado;0;BZM;v3.2.1;admin
PG01034;2024-07-05;CT0068;1470;Pdo.;0;BZM;v3.2.0;import_batch
PG01035;2024-08-05;CT0068;1470;P;0;EFE;v3.1.8;admin
PG01036;2024-09-05;CT0068;1470;Cobrado;0;Cash;v3.1.8;sistema_auto
PG01037;2024-10-05;CT0068;1470;P;0;BZM;v3.1.8;mlopez
PG01038;2024-11-05;ct-0068;1470;Pdo.;0;efectivo;v3.1.8;admin
PG01039;2024-12-05;CT0068;1470;Pagado;0;Domiciliacion;v3.2.1;mlopez
PG01040;2025-01-05;CT0068;1470;RETRASO;9;Domic.;v3.1.8;admin
PG01041;2025-02-05;CT0068;1470;pagado;0;Transf.;v3.2.1;sistema_auto
PG01042;2025-03-05;ct0068;1470;Pagado;0;Efectivo;v3.1.8;sistema_auto
PG01043;2025-04-05;CT0068;1470;Pagado;0;TRANSF;v3.2.0;import_batch
PG01044;2023-10-05;CT0069;1490;RETRASO;20;TRF;v3.2.0;import_batch
PG01045;2023-11-05;CT0069;1490;pagado;999;Cash;v3.2.0;mlopez
PG01046;2023-12-05;CT0069;1490;Pagado;0;TRANSF;v3.1.8;mlopez
PG01047;2024-01-05;CT0069;1490;Ok;0;Domiciliación;v3.1.8;jgarcia
PG01048;2024-02-05;CT0069;1490;OK;0;Metalico;v3.1.8;sistema_auto
PG01049;2024-03-05;CT0069;1490;PAGADO;0;Domic.;v3.2.1;sistema_auto
PG01050;2024-04-05;CT0069;1490;P;0;Cash;v3.2.0;sistema_auto
PG01051;2024-05-05;ct-0069;1490;P;0;Domiciliacion;v3.2.1;jgarcia
PG01052;2024-06-05;CT0069;1490;PAG;0;Recibo;v3.1.8;mlopez
PG01053;2024-07-05;CT0069;1490;Cobrado;0;BIZUM;v3.2.0;admin
PG01054;2024-08-05;CT0069;1490;Atrasado;15;Metalico;v3.2.1;admin
PG01055;2024-09-05;CT0069;1490;Al corriente;0;BZM;v3.2.1;jgarcia
PG01056;2024-10-05;CT0069;1490;pagado;??;Dom.;v3.2.0;sistema_auto
PG01057;2024-11-05;CT0069;??;impagado;74;Dom.;v3.2.0;admin
PG01058;2024-12-05;CT0069;1490;P;N/D;Efectivo;v3.2.0;jgarcia
PG01059;2025-01-05;ct0069;1490;Al corriente;0;Efectivo;v3.2.1;admin
PG01060;2025-02-05;CT0069;1490;PAGADO;0;bizum;v3.2.0;admin
PG01061;2025-03-05;CT-0069;1490;Tarde;20;DOMICILIACION;v3.1.8;jgarcia
PG01062;2025-04-05;CT0069;1490;PAGADO;0;efectivo;v3.1.8;admin
PG01063;2025-05-05;CT0069;1490;PAGADO;0;EFE;v3.2.0;jgarcia
PG01064;2025-06-05;CT0069;1490;P;0;bizum;v3.2.0;sistema_auto
PG01065;2025-07-05;CT0069;1490;Al corriente;0;DOM;v3.2.1;mlopez
PG01066;2025-08-05;CT0069;1490;P;0;Metalico;v3.1.8;mlopez
PG01067;2025-09-05;CT0069;1490;P;0;EFE;v3.1.8;import_batch
PG01068;2025-10-05;CT0069;1490;retraso;20;BZM;v3.1.8;mlopez
PG01069;2025-11-05;CT0069;1490;OK;0;EFECTIVO;v3.2.1;jgarcia
PG01070;2025-12-05;ct0069;1490;Al corriente;0;Domiciliacion;v3.1.8;import_batch
PG01071;2022-08-05;CT0070;650;PAG;0;bizum;v3.1.8;mlopez
PG01072;2022-09-05;CT0070;650;OK;0;efectivo;v3.2.1;admin
PG01073;2022-10-05;CT0070;650;Ok;0;DOM;v3.2.0;sistema_auto
PG01074;2022-11-05;CT0070;650;OK;0;EFECTIVO;v3.2.0;sistema_auto
PG01075;2022-12-05;CT0070;650;Pagado;0;DOM;v3.2.0;jgarcia
PG01076;2023-01-05;CT0070;650;OK;;efectivo;v3.1.8;jgarcia
PG01077;2023-02-05;CT0070;650;Al corriente;0;bizum;v3.2.1;jgarcia
PG01078;2023-03-05;ct-0070;650;OK;0;bizum;v3.2.0;sistema_auto
PG01079;2023-04-05;CT0070;650;Al corriente;0;Transferencia;v3.1.8;mlopez
PG01080;2023-05-05;CT0070;650;Cobrado;0;Bizum;v3.2.0;jgarcia
PG01081;2023-06-05;CT0070;650;Pdo.;0;efectivo;v3.2.0;sistema_auto
PG01082;2023-07-05;CT0070;650;PAG;0;Bizum;v3.2.0;sistema_auto
PG01083;2023-08-05;CT0070;650;Al corriente;0;Efectivo;v3.2.0;admin
PG01084;2023-09-05;CT0070;650;OK;0;Transf;v3.1.8;admin
PG01085;2023-10-05;CT0070;650;Cobrado;0;Transf;v3.2.1;sistema_auto
PG01086;2023-11-05;CT0070;650;OK;0;transferencia;v3.2.0;import_batch
PG01087;2023-12-05;CT0070;650;OK;0;DOM;v3.2.0;sistema_auto
PG01088;2024-01-05;CT0070;650;P;0;TRF;v3.2.1;jgarcia
PG01089;2024-02-05;CT0070;650;pagado;0;Recibo;v3.1.8;sistema_auto
PG01090;2024-03-05;CT0070;650;OK;0;Domiciliación;v3.1.8;sistema_auto
PG01091;2024-04-05;CT0070;650;Pagado;0;BZM;v3.2.1;import_batch
PG01092;2024-05-05;CT0070;650;Ok;0;Cash;v3.2.0;mlopez
PG01093;2024-06-05;0070;;No pagado;59;Transf;v3.1.8;import_batch
PG01094;2024-07-05;CT0070;650;Al corriente;0;DOM;v3.2.1;mlopez
PG01095;2022-07-05;CT0071;1730;Cobrado;0;EFECTIVO;v3.1.8;mlopez
PG01096;2022-08-05;CT0071;1730;Cobrado;0;EFE;v3.2.0;mlopez
PG01097;2022-09-05;CT0071;1730;Pagado;0;Bizum;v3.2.1;sistema_auto
PG01098;2022-10-05;CT0071;1730;Pagado;0;Transf;v3.1.8;mlopez
PG01099;2025-03-05;CT0072;670;Al corriente;0;DOM;v3.1.8;import_batch
PG01100;2025-04-05;CT0072;670;PAG;0;EFECTIVO;v3.2.1;sistema_auto
PG01101;2025-05-05;CT0072;670;P;0;TRANSFERENCIA;v3.2.1;admin
PG01102;2025-06-05;0072;670;PAGADO;0;Transferencia;v3.1.8;admin
PG01103;2025-07-05;CT0072;670;P;0;Recibo;v3.1.8;admin
PG01104;2025-08-05;ct-0072;670;P;0;Bizum;v3.2.1;import_batch
PG01105;2025-09-05;CT0072;670;RET;10;transferencia;v3.1.8;sistema_auto
PG01106;2025-10-05;CT0072;670;Pdo.;0;TRF;v3.1.8;mlopez
PG01107;2025-11-05;CT0072;670;Pdo.;0;Bizum;v3.2.0;sistema_auto
PG01108;2025-12-05;CT0072;670;pagado;0;Transferencia;v3.2.1;mlopez
PG01109;2024-08-05;ct0073;1760;RET;11;TRANSFERENCIA;v3.1.8;sistema_auto
PG01110;2024-09-05;CT0073;1760;PAGADO;0;Cash;v3.1.8;import_batch
PG01111;2024-10-05;CT0073;1760;Pdo.;0;Recibo;v3.1.8;admin
PG01112;2024-11-05;CT0073;1760;Ok;0;TRANSFERENCIA;v3.2.0;admin
PG01113;2024-12-05;CT0073;1760;OK;0;DOM;v3.1.8;import_batch
PG01114;2025-01-05;CT0073;1760;pagado;0;TRANSFERENCIA;v3.1.8;import_batch
PG01115;2025-02-05;CT0073;1760;Cobrado;0;EFE;v3.2.0;jgarcia
PG01116;2025-03-05;ct-0073;1760;PAG;0;Dom.;v3.2.1;mlopez
PG01117;2025-04-05;CT0073;1760;pagado;0;transferencia;v3.2.0;import_batch
PG01118;2025-05-05;CT0073;1760;Pagado;0;efectivo;v3.1.8;sistema_auto
PG01119;2025-06-05;CT0073;1760;PAGADO;0;BZM;v3.2.1;mlopez
PG01120;2025-07-05;CT0073;1760;Atrasado;29;Transf;v3.2.1;mlopez
PG01121;2025-08-05;CT0073;1760;P;0;Domic.;v3.1.8;mlopez
PG01122;2025-09-05;CT0073;1760;P;0;transferencia;v3.2.1;admin
PG01123;2025-10-05;CT0073;1760;Pdo.;0;Dom.;v3.2.0;import_batch
PG01124;2025-11-05;CT0073;1760;PAGADO;0;Bizum;v3.2.0;sistema_auto
PG01125;2025-12-05;CT0073;1760;Cobrado;0;efectivo;v3.2.0;admin
PG01126;2024-11-05;CT0074;2720;P;0;TRF;v3.2.0;import_batch
PG01127;2024-12-05;CT0074;2720;Al corriente;0;BIZUM;v3.2.0;admin
PG01128;2025-01-05;CT0074;2720;PAG;0;Bizum;v3.2.0;jgarcia
PG01129;2025-02-05;CT0074;2720;RET;20;Efectivo;v3.2.0;import_batch
PG01130;2025-03-05;CT0074;2720;Al corriente;0;Metalico;v3.2.1;import_batch
PG01131;2025-04-05;ct-0074;2720;PAGADO;0;DOM;v3.2.0;import_batch
PG01132;2025-05-05;CT0074;2720;PAGADO;0;BIZUM;v3.1.8;mlopez
PG01133;2025-06-05;CT0074;2720;pagado;0;Bizum;v3.2.1;sistema_auto
PG01134;2025-07-05;CT0074;2720;Retraso;24;Domiciliación;v3.1.8;import_batch
PG01135;2025-08-05;CT0074;2720;OK;0;Recibo;v3.2.0;admin
PG01136;2025-09-05;CT0074;2720;Ok;0;bizum;v3.2.0;mlopez
PG01137;2025-10-05;ct0074;2720;PAG;0;EFE;v3.2.1;sistema_auto
PG01138;2025-05-05;CT0075;460;Ok;0;Efectivo;v3.1.8;import_batch
PG01139;2025-06-05;CT0075;460;P;0;TRF;v3.2.1;import_batch
PG01140;2025-07-05;CT0075;460;OK;0;BZM;v3.1.8;sistema_auto
PG01141;2025-08-05;CT 0075;460;Al corriente;0;Domiciliacion;v3.1.8;sistema_auto
PG01142;2025-09-05;CT0075;460;Pdo.;0;TRANSF;v3.2.1;admin
PG01143;2025-10-05;CT0075;460;Cobrado;0;Efectivo;v3.2.0;mlopez
PG01144;2025-11-05;CT0075;460;PAGADO;0;Metalico;v3.2.0;mlopez
PG01145;2025-12-05;CT0075;460;Ok;0;Domiciliación;v3.2.1;admin
PG01146;2022-10-05;CT0076;1030;Cobrado;999;BIZUM;v3.2.1;jgarcia
PG01147;2022-11-05;CT0076;1030;Al corriente;0;bizum;v3.1.8;sistema_auto
PG01148;2022-12-05;CT0076;1030;pagado;0;transferencia;v3.1.8;admin
PG01149;2023-01-05;CT0076;1030;Ok;0;DOM;v3.2.1;import_batch
PG01150;2023-02-05;CT0076;1030;Pdo.;0;TRANSF;v3.1.8;sistema_auto
PG01151;2023-03-05;CT0076;1030;Ok;0;efectivo;v3.1.8;admin
PG01152;2023-04-05;CT0076;1030;OK;0;Transf;v3.2.0;mlopez
PG01153;2023-05-05;CT0076;1030;Pdo.;0;efectivo;v3.2.0;jgarcia
PG01154;2023-06-05;CT0076;1030;PAGADO;0;bizum;v3.2.1;mlopez
PG01155;2023-07-05;CT0076;1030;pagado;0;Domic.;v3.2.0;mlopez
PG01156;2023-08-05;CT0076;1030;PAG;0;transferencia;v3.2.0;jgarcia
PG01157;2023-09-05;CT0076;1030;Ok;0;Domiciliación;v3.2.0;import_batch
PG01158;2025-03-05;CT0077;540;OK;0;Transferencia;v3.2.1;mlopez
PG01159;2025-04-05;CT0077;540;Pagado;0;transferencia;v3.2.0;sistema_auto
PG01160;2025-05-05;CT0077;540;Pdo.;0;EFE;v3.2.1;jgarcia
PG01161;2025-06-05;CT0077;540;Pdo.;0;Transferencia;v3.1.8;import_batch
PG01162;2025-07-05;CT0077;540;Al corriente;0;BIZUM;v3.2.1;admin
PG01163;2025-08-05;CT0077;540;pagado;0;TRANSF;v3.1.8;sistema_auto
PG01164;2025-09-05;CT0077;540;Ok;0;TRANSFERENCIA;v3.1.8;mlopez
PG01165;2025-10-05;ct-0077;540;retraso;21;Transferencia;v3.1.8;mlopez
PG01166;2025-11-05;CT0077;540;Pagado;0;Dom.;v3.1.8;sistema_auto
PG01167;2025-12-05;CT0077;540;P;0;Domic.;v3.1.8;admin
PG01168;2024-10-05;CT0078;800;pagado;0;DOM;v3.1.8;import_batch
PG01169;2024-11-05;CT0078;800;Ok;0;DOM;v3.2.0;mlopez
PG01170;2024-12-05;CT0078;800;Al corriente;0;Metalico;v3.2.0;mlopez
PG01171;2025-01-05;CT0078;800;OK;0;Bizum;v3.1.8;import_batch
PG01172;2025-02-05;CT0078;800;PAGADO;0;Efectivo;v3.2.1;import_batch
PG01173;2025-03-05;CT0078;800;Con retraso;10;Domiciliacion;v3.2.0;admin
PG01174;2025-04-05;CT0078;800;Pagado;0;BIZUM;v3.2.0;sistema_auto
PG01175;2025-05-05;CT0078;800;P;0;EFE;v3.2.0;admin
PG01176;2025-06-05;CT0078;800;retraso;15;Bizum;v3.2.1;admin
PG01177;2025-07-05;CT0078;800;Pagado;0;efectivo;v3.2.1;jgarcia
PG01178;2025-08-05;CT 0078;800;PAG;0;Efectivo;v3.2.1;import_batch
PG01179;2025-09-05;CT-0078;800;Ok;0;bizum;v3.1.8;import_batch
PG01180;2023-11-05;CT0079;460;OK;0;DOMICILIACION;v3.2.1;import_batch
PG01181;2023-12-05;CT0079;460;Ok;0;Bizum;v3.1.8;jgarcia
PG01182;2024-01-05;CT0079;460;pagado;0;Metalico;v3.2.1;mlopez
PG01183;2024-02-05;CT0079;460;PAGADO;0;EFECTIVO;v3.2.1;import_batch
PG01184;2024-03-05;CT0079;460;PAGADO;0;Transf.;v3.2.1;jgarcia
PG01185;2024-04-05;CT0079;??;Impagado;68;transferencia;v3.2.1;import_batch
PG01186;2024-05-05;CT0079;460;PAG;0;BZM;v3.2.0;import_batch
PG01187;2024-06-05;CT0079;460;Cobrado;0;Domiciliacion;v3.2.0;sistema_auto
PG01188;2024-07-05;CT0079;460;Pagado;0;BZM;v3.2.0;admin
PG01189;2024-08-05;CT0079;460;Pagado;0;BIZUM;v3.2.1;admin
PG01190;2024-09-05;CT0079;460;Retraso;21;Domiciliación;v3.2.0;mlopez
PG01191;2024-10-05;CT0079;460;Cobrado;0;EFECTIVO;v3.2.0;mlopez
PG01192;2024-11-05;CT0079;460;Ok;0;Domiciliacion;v3.1.8;import_batch
PG01193;2024-12-05;CT0079;460;Ok;0;Domiciliacion;v3.1.8;admin
PG01194;2025-01-05;CT0079;460;PAGADO;N/A;BZM;v3.1.8;import_batch
PG01195;2025-02-05;CT0079;460;pagado;0;Cash;v3.2.0;admin
PG01196;2025-03-05;CT0079;460;Pagado;??;DOMICILIACION;v3.2.0;sistema_auto
PG01197;2025-04-05;CT0079;460;pagado;0;BIZUM;v3.1.8;mlopez
PG01198;2025-05-05;CT0079;460;Cobrado;0;DOM;v3.2.1;import_batch
PG01199;2025-06-05;CT0079;460;Pdo.;0;TRANSFERENCIA;v3.2.0;import_batch
PG01200;2025-07-05;CT0079;460;PAG;0;BIZUM;v3.2.0;import_batch
PG01201;2025-08-05;CT0079;460;Al corriente;0;efectivo;v3.1.8;import_batch
PG01202;2025-09-05;CT0079;460;Al corriente;0;transferencia;v3.2.1;admin
PG01203;2025-10-05;CT 0079;460;RETRASO;15;BIZUM;v3.1.8;sistema_auto
PG01204;2025-11-05;CT0079;460;Fuera de plazo;18;Metalico;v3.1.8;sistema_auto
PG01205;2025-12-05;CT0079;460;Atrasado;8;Dom.;v3.1.8;mlopez
PG01206;2024-11-05;CT0080;450;P;0;TRF;v3.1.8;admin
PG01207;2024-12-05;CT0080;450;Al corriente;0;Cash;v3.2.0;sistema_auto
PG01208;2025-01-05;CT0080;450;Pdo.;0;Transf;v3.2.0;jgarcia
PG01209;2025-02-05;CT0080;450;Cobrado;0;Domic.;v3.1.8;admin
PG01210;2025-03-05;CT0080;450;PAGADO;0;Dom.;v3.2.0;sistema_auto
PG01211;2025-04-05;CT0080;450;pagado;0;Metalico;v3.2.0;import_batch
PG01212;2025-05-05;0080;0;No pagado;78;Transferencia;v3.1.8;jgarcia
PG01213;2025-06-05;CT0080;450;Al corriente;0;BZM;v3.1.8;jgarcia
PG01214;2025-07-05;CT0080;450;Pagado;0;DOMICILIACION;v3.1.8;sistema_auto
PG01215;2025-08-05;CT0080;450;Ok;-;transferencia;v3.1.8;admin
PG01216;2025-09-05;CT0080;450;Pdo.;0;Transferencia;v3.1.8;import_batch
PG01217;2025-10-05;CT0080;450;Pdo.;0;Bizum;v3.2.0;import_batch
PG01218;2024-08-05;CT0081;1290;Al corriente;0;Metalico;v3.2.1;jgarcia
PG01219;2024-09-05;CT0081;1290;OK;0;Domic.;v3.2.0;import_batch
PG01220;2024-10-05;CT0081;1290;pagado;0;Cash;v3.2.1;jgarcia
PG01221;2024-11-05;CT0081;1290;pagado;0;Efectivo;v3.2.1;mlopez
PG01222;2024-12-05;CT0081;1290;P;0;DOMICILIACION;v3.2.0;import_batch
PG01223;2025-01-05;CT0081;1290;Cobrado;0;Dom.;v3.2.1;mlopez
PG01224;2025-02-05;CT 0081;1290;PAGADO;0;bizum;v3.2.0;mlopez
PG01225;2025-03-05;CT0081;1290;P;0;Bizum;v3.2.0;jgarcia
PG01226;2025-04-05;CT0081;1290;Cobrado;0;TRF;v3.2.1;mlopez
PG01227;2025-05-05;CT0081;1290;PAGADO;0;EFECTIVO;v3.1.8;import_batch
PG01228;2025-06-05;CT0081;1290;Pdo.;0;BZM;v3.2.1;import_batch
PG01229;2025-07-05;CT0081;1290;Pdo.;0;BIZUM;v3.1.8;sistema_auto
PG01230;2025-08-05;CT0081;1290;Al corriente;0;TRF;v3.2.0;admin
PG01231;2025-09-05;CT0081;1290;PAGADO;0;Dom.;v3.1.8;sistema_auto
PG01232;2025-10-05;CT0081;??;No pagado;69;efectivo;v3.1.8;jgarcia
PG01233;2025-11-05;CT0081;1290;Al corriente;0;EFECTIVO;v3.1.8;jgarcia
PG01234;2025-12-05;CT0081;1290;OK;0;Recibo;v3.1.8;jgarcia
PG01235;2025-06-05;CT0082;740;Ok;0;BZM;v3.1.8;import_batch
PG01236;2025-07-05;CT0082;740;P;0;transferencia;v3.1.8;sistema_auto
PG01237;2025-08-05;CT0082;740;OK;0;TRANSFERENCIA;v3.2.0;admin
PG01238;2025-09-05;CT0082;740;pagado;;Dom.;v3.1.8;import_batch
PG01239;2025-10-05;CT0082;740;RETRASO;14;Transf;v3.2.1;sistema_auto
PG01240;2025-11-05;CT0082;740;Pdo.;0;Transf.;v3.2.0;sistema_auto
PG01241;2025-12-05;CT0082;740;P;0;EFE;v3.2.1;mlopez
PG01242;2024-11-05;CT0083;560;Al corriente;0;Domiciliacion;v3.2.0;sistema_auto
PG01243;2024-12-05;CT0083;560;pagado;0;Domiciliacion;v3.1.8;sistema_auto
PG01244;2025-01-05;CT0083;560;Al corriente;0;Bizum;v3.2.0;sistema_auto
PG01245;2025-02-05;CT0083;560;PAGADO;0;Recibo;v3.2.0;import_batch
PG01246;2025-03-05;CT0083;560;pagado;0;transferencia;v3.2.0;mlopez
PG01247;2025-04-05;CT0083;560;PAGADO;999;TRF;v3.2.0;sistema_auto
PG01248;2025-05-05;CT0083;560;PAG;0;Transf.;v3.2.1;sistema_auto
PG01249;2025-06-05;CT0083;560;P;0;BZM;v3.1.8;admin
PG01250;2025-07-05;CT0083;560;PAG;0;Transf.;v3.1.8;jgarcia
PG01251;2025-08-05;CT0083;560;pagado;0;BZM;v3.2.0;admin
PG01252;2025-09-05;CT0083;560;PAGADO;0;Bizum;v3.2.0;sistema_auto
PG01253;2025-10-05;CT0083;560;retraso;5;Bizum;v3.1.8;jgarcia
PG01254;2022-08-05;CT0084;1950;RET;25;efectivo;v3.2.1;jgarcia
PG01255;2022-09-05;CT0084;1950;Pagado;0;EFE;v3.1.8;jgarcia
PG01256;2022-10-05;CT0084;1950;Pagado;0;TRANSFERENCIA;v3.1.8;admin
PG01257;2022-11-05;CT0084;1950;Atrasado;20;Transf;v3.2.0;import_batch
PG01258;2022-12-05;CT0084;1950;PAGADO;0;Efectivo;v3.1.8;import_batch
PG01259;2023-01-05;CT0084;1950;PAGADO;0;transferencia;v3.1.8;sistema_auto
PG01260;2023-02-05;CT0084;1950;pagado;0;bizum;v3.2.0;jgarcia
PG01261;2023-03-05;CT0084;1950;Cobrado;0;Cash;v3.2.0;mlopez
PG01262;2023-04-05;CT0084;1950;PAGADO;0;TRF;v3.1.8;jgarcia
PG01263;2023-05-05;CT0084;1950;Cobrado;0;bizum;v3.2.0;sistema_auto
